"","Date","Visitor","Visitor_Score","Home","Home_Score","OT","Home_Elo_Before","Visitor_Elo_Before","Home_Elo_After","Visitor_Elo_After","home_win_prob","visitor_win_prob","tie_prob"
"619",2024-02-03,"Saint Anselm",1,"Franklin Pierce",2,1,1370.24189803263,1502.04702589799,1414.97361970211,1463.62595299803,0.382431498930275,0.530443352385189,0.0871251486845356
"620",2024-02-03,"Colgate",2,"St. Lawrence",3,1,1954.23870526589,2141.59684869157,2004.11766340909,2097.3483570053,0.311368481566203,0.610897002516412,0.0777345159173844
"621",2024-02-03,"Yale",4,"Union",0,0,1313.63854549846,1631.2943322162,1286.62767459792,1667.53834519088,0.173312280560985,0.767444279436492,0.059243440002523
"622",2024-02-03,"Dartmouth",2,"Harvard",0,0,1523.46474444265,1423.81866545465,1443.07913822371,1511.84076557356,0.704263125780364,0.2288330923493,0.0669037818703364
"623",2024-02-03,"Cornell",3,"Clarkson",0,0,2149.24014175636,1913.46646302666,2033.53383308797,2036.1304177456,0.835184030935923,0.114594724075818,0.0502212449882589
"624",2024-02-03,"Brown",0,"Rensselaer",2,0,1656.24002426303,1695.62526940114,1711.75658650468,1650.28292635565,0.51361606267684,0.39724699166226,0.0891369456609006
"625",2024-02-03,"Princeton",1,"Quinnipiac",3,0,1737.14193814198,1732.12173943809,1785.16444554351,1693.3896207504,0.579271927385839,0.339334418910748,0.0813936537034129
"626",2024-02-06,"Long Island",3,"Sacred Heart",1,0,1438.63134539234,1671.80184614315,1409.24304860829,1709.25966590711,0.257472633821137,0.671829790521992,0.0706975756568711
"627",2024-02-09,"Vermont",2,"Boston College",2,1,1607.94641057077,1424.33810851093,1581.65576424351,1455.67677963968,0.792118292525086,0.151792543013842,0.0560891644610715
"628",2024-02-09,"Maine",3,"Boston University",1,0,1551.36571998491,1431.92672527762,1468.37793282777,1522.24147383412,0.727060989323053,0.208747061641455,0.0641919490354928
"629",2024-02-09,"Providence",1,"Holy Cross",1,1,1326.35104074516,1732.11568818549,1361.59933342227,1701.29231417526,0.108352303587655,0.842481933447046,0.0491657629652991
"630",2024-02-09,"Connecticut",2,"Northeastern",2,1,1861.90889843873,1857.42351146881,1854.84375785958,1871.82213608224,0.57850156199056,0.340015282072976,0.0814831559364635
"631",2024-02-09,"New Hampshire",3,"Merrimack",2,0,1569.02578961627,1542.71060134304,1524.88241260979,1592.49657280983,0.609445783721068,0.312652260509277,0.0779019557696553
"632",2024-02-09,"Brown",3,"Harvard",1,0,1443.07913822371,1650.28292635565,1410.27520839285,1691.60302187236,0.287397200160914,0.637992160600446,0.0746106392386404
"633",2024-02-09,"Clarkson",1,"Princeton",0,1,1693.3896207504,2033.53383308797,1682.19549512545,2048.82042988319,0.15454668689184,0.788952440976034,0.0565008721321264
"634",2024-02-09,"Yale",4,"Dartmouth",0,0,1511.84076557356,1667.53834519088,1457.09491965042,1735.21462645419,0.351270695532672,0.565762589113976,0.0829667153533523
"635",2024-02-09,"Rensselaer",0,"Cornell",1,1,2036.1304177456,1711.75658650468,2044.07134846134,1706.82640835806,0.890367093056371,0.0680662986886163,0.0415666082550127
"636",2024-02-09,"Union",2,"Colgate",3,0,2097.3483570053,1286.62767459792,2098.29699120782,1286.72204862658,0.986903106327091,-0.00130293280122491,0.0143998264741342
"637",2024-02-09,"St. Lawrence",4,"Quinnipiac",3,1,1785.16444554351,2004.11766340909,1765.34390595026,2029.21240956744,0.273643411658519,0.653540615220509,0.0728159731209722
"638",2024-02-09,"Lindenwood",0,"Mercyhurst",3,0,1613.29262901661,1391.37763499621,1637.5970127239,1374.23865918309,0.824567619625302,0.123711481858212,0.0517208985164858
"639",2024-02-09,"Syracuse",0,"RIT",1,0,1312.27527776478,1316.89681003229,1343.76166908912,1291.42379921912,0.56529722602792,0.351681726490608,0.0830210474814713
"640",2024-02-09,"Penn State",4,"Robert Morris",4,1,1304.20594298833,1755.80372355611,1341.73043076806,1722.2921557233,0.0830612468919197,0.87235075369795,0.0445879994101302
"641",2024-02-09,"Post",0,"Long Island",3,0,1709.25966590711,1091.14526938789,1713.22912704031,1090.22166589133,0.971347884242278,0.0066666969166568,0.021985418841065
"642",2024-02-09,"Assumption",1,"Sacred Heart",0,0,1409.24304860829,1185.33590196709,1349.4048337902,1248.90456395458,0.826129539679799,0.122367710576963,0.051502749743238
"643",2024-02-09,"Stonehill",3,"Franklin Pierce",2,0,1414.97361970211,1334.12508415691,1365.61426469825,1388.52406573588,0.681457850174795,0.248964800378788,0.069577349446417
"644",2024-02-09,"Saint Anselm",2,"Saint Michael's",0,0,837.688807556066,1463.62595299803,834.713514592068,1470.09727937409,0.0260667204179592,0.943304320811652,0.0306289587703884
"645",2024-02-09,"Minnesota-Duluth",4,"St. Thomas",1,0,1388.32069500505,1883.2176594956,1379.48921260148,1897.67923494521,0.0637468531996062,0.895614361769092,0.0406387850313022
"646",2024-02-09,"Minnesota",1,"St. Cloud State",0,0,1717.2345079605,1964.46297190331,1699.70454909636,1986.96604186967,0.242019533688613,0.689321432980356,0.0686590333310306
"647",2024-02-09,"Wisconsin",10,"Bemidji State",0,0,1436.98218944771,2177.80685617043,1434.89989231409,2184.92175017007,0.00986927952201558,0.966278166301041,0.0238525541769431
"648",2024-02-09,"Ohio State",3,"Minnesota State",0,0,1631.07342897826,2307.46076880989,1628.64169683933,2313.69538061514,0.0175525766340843,0.954997715519993,0.0274497078459222
"649",2024-02-10,"St. Cloud State",1,"Minnesota",5,0,1986.96604186967,1699.70454909636,2007.26294577678,1686.42141605546,0.869767149773865,0.0852297613353309,0.0450030888908044
"650",2024-02-10,"Wisconsin",7,"Bemidji State",0,0,1434.89989231409,2184.92175017007,1433.19306087189,2191.05932943632,0.00900582859919208,0.967616024922328,0.0233781464784797
"651",2024-02-10,"Ohio State",6,"Minnesota State",2,0,1628.64169683933,2313.69538061514,1626.09629362354,2320.43891370486,0.0163322996099981,0.956730862062125,0.026936838327877
"652",2024-02-10,"Minnesota-Duluth",5,"St. Thomas",1,0,1379.48921260148,1897.67923494521,1370.9215492638,1912.27132755626,0.0549734689265782,0.906371443635057,0.0386550874383648
"653",2024-02-10,"Lindenwood",2,"Mercyhurst",6,0,1637.5970127239,1374.23865918309,1660.2527906802,1358.96367682912,0.854631694033611,0.0980102432477309,0.0473580627186577
"654",2024-02-10,"RIT",0,"Syracuse",3,0,1291.42379921912,1343.76166908912,1361.52966977087,1286.33466656163,0.493966195676596,0.414515993185287,0.0915178111381171
"655",2024-02-10,"Penn State",3,"Robert Morris",4,1,1341.73043076806,1722.2921557233,1405.13517695171,1662.64442731585,0.124630740782462,0.823499674280021,0.051869584937517
"656",2024-02-10,"Long Island",3,"Post",1,0,1090.22166589133,1713.22912704031,1087.1805591186,1719.78854739061,0.0266433191505101,0.942532524210533,0.0308241566389571
"657",2024-02-10,"Franklin Pierce",1,"Stonehill",2,0,1388.52406573588,1365.61426469825,1417.15720857556,1342.66348256422,0.604689324612331,0.316859704744067,0.078450970643602
"658",2024-02-10,"Saint Anselm",11,"Saint Michael's",1,0,834.713514592068,1470.09727937409,829.592165745864,1481.54987979736,0.024273204086366,0.945719122883099,0.0300076730305354
"659",2024-02-10,"Sacred Heart",1,"Assumption",3,0,1248.90456395458,1349.4048337902,1314.63832258719,1294.27009824303,0.424102591230053,0.483038730712138,0.0928586780578091
"660",2024-02-10,"Yale",3,"Harvard",0,0,1410.27520839285,1735.21462645419,1387.12995881204,1766.44253997534,0.167065591015623,0.774592630320081,0.0583417786642952
"661",2024-02-10,"Brown",3,"Dartmouth",3,1,1457.09491965042,1691.60302187236,1479.05681934339,1675.98623269267,0.255978892300332,0.673519879774351,0.0705012279253167
"662",2024-02-10,"Union",1,"Cornell",3,0,2044.07134846134,1286.72204862658,2045.90892352052,1286.73315861131,0.983900894502066,-9.73352437202302e-05,0.0161964407416544
"663",2024-02-10,"Rensselaer",0,"Colgate",2,0,2098.29699120782,1706.82640835806,2107.44460777253,1701.78576025801,0.919857181673137,0.0441614208547599,0.035981397472103
"664",2024-02-10,"Clarkson",2,"Quinnipiac",1,1,1765.34390595026,2048.82042988319,1750.51030789684,2068.26443207364,0.204793434578964,0.731555083520438,0.0636514819005977
"665",2024-02-10,"St. Lawrence",3,"Princeton",1,0,1682.19549512545,2029.21240956744,1665.1749764732,2052.58910034539,0.149117786532363,0.795195407585248,0.0556868058823897
"666",2024-02-10,"Vermont",2,"Providence",2,1,1701.29231417526,1455.67677963968,1670.47854924579,1490.91686697414,0.842375165882944,0.108443474061612,0.0491813600554431
"667",2024-02-10,"Merrimack",2,"New Hampshire",1,1,1592.49657280983,1524.88241260979,1544.34723214562,1578.21198960524,0.66475232858699,0.263729056281052,0.0715186151319572
"668",2024-02-10,"Connecticut",5,"Holy Cross",1,0,1361.59933342227,1871.82213608224,1352.58238304758,1886.96759679645,0.0578562697551061,0.902820818099837,0.0393229121450571
"669",2024-02-10,"Maine",0,"Northeastern",4,0,1854.84375785958,1522.24147383412,1871.28737349201,1512.16271461727,0.894491349930284,0.064669249337785,0.0408394007319313
"670",2024-02-15,"New Hampshire",4,"Holy Cross",2,0,1352.58238304758,1544.34723214562,1317.65855432791,1588.06345343962,0.305969761692696,0.616999558702528,0.077030679604776
"671",2024-02-16,"Boston University",4,"Vermont",1,0,1490.91686697414,1468.37793282777,1407.21526403336,1562.95643805708,0.604169668399172,0.317319356685292,0.0785109749155361
"672",2024-02-16,"Northeastern",3,"Boston College",2,1,1581.65576424351,1871.28737349201,1567.25185456634,1890.2425995376,0.198861134266135,0.738303152673006,0.0628357130608592
"673",2024-02-16,"Connecticut",5,"Merrimack",1,0,1578.21198960524,1886.96759679645,1549.97713206635,1924.61007199595,0.181165856124991,0.758471200473035,0.0603629434019739
"674",2024-02-16,"Providence",1,"Maine",2,1,1512.16271461727,1670.47854924579,1559.39531562207,1629.22319261336,0.347904227347052,0.56957362260378,0.0825221500491686
"675",2024-02-16,"St. Cloud State",0,"Minnesota-Duluth",1,0,1912.27132755626,1686.42141605546,1924.75562949635,1677.65221277451,0.827641071072369,0.121068081524081,0.051290847403551
"676",2024-02-16,"St. Thomas",1,"Ohio State",12,0,2320.43891370486,1370.9215492638,2322.16391116721,1371.4931352227,0.992040540878598,-0.00263740392288274,0.0105968630442851
"677",2024-02-16,"Bemidji State",0,"Minnesota State",4,0,1626.09629362354,1433.19306087189,1657.20087871411,1410.66001894263,0.800420852855957,0.144580783756149,0.054998363387894
"678",2024-02-16,"Minnesota",3,"Wisconsin",4,1,2191.05932943632,2007.26294577678,2206.10424789167,1996.27906443398,0.792289064842204,0.151644043279221,0.0560668918785748
"679",2024-02-16,"Saint Michael's",0,"Long Island",7,0,1719.78854739061,829.592165745864,1721.64236541817,830.02830232998,0.990218619719818,-0.00230120633196979,0.0120825866121522
"680",2024-02-16,"Saint Anselm",1,"Stonehill",4,0,1417.15720857556,1481.54987979736,1489.81401038009,1421.88602333346,0.475553223463959,0.430661912182445,0.0937848643535952
"681",2024-02-16,"Franklin Pierce",2,"Assumption",2,1,1314.63832258719,1342.66348256422,1311.87556414308,1353.26478708985,0.53069731604563,0.382207727493023,0.087094956461347
"682",2024-02-16,"Sacred Heart",2,"Post",0,0,1087.1805591186,1294.27009824303,1054.36117454001,1335.60766299091,0.287532600134298,0.637839111616612,0.0746282882490898
"683",2024-02-16,"Robert Morris",7,"Lindenwood",5,0,1358.96367682912,1405.13517695171,1301.51158657809,1472.90306214864,0.503341214502991,0.406281486186394,0.0903772993106154
"684",2024-02-16,"RIT",3,"Penn State",5,0,1662.64442731585,1286.33466656163,1672.46356830045,1280.75891215105,0.913973915884122,0.0488495193913093,0.037176564724569
"685",2024-02-16,"Mercyhurst",3,"Syracuse",2,0,1361.52966977087,1660.2527906802,1347.7451739474,1678.50261741892,0.190309474037334,0.748041932588868,0.0616485933737974
"686",2024-02-16,"Quinnipiac",4,"Rensselaer",2,0,1701.78576025801,1750.51030789684,1644.77623876472,1817.8893441383,0.499463843026257,0.409688215247992,0.0908479417257512
"687",2024-02-16,"Colgate",1,"Yale",3,0,1766.44253997534,2107.44460777253,1863.02203169487,2017.30253931434,0.15386127039436,0.789740077642245,0.0563986519633956
"688",2024-02-16,"Harvard",2,"St. Lawrence",4,0,2052.58910034539,1387.12995881204,2055.2615358871,1386.71976709974,0.976586631654901,0.00359371423635616,0.0198196541087425
"689",2024-02-16,"Princeton",5,"Union",1,0,1286.73315861131,1665.1749764732,1267.08328208731,1692.94520047213,0.126081270228397,0.821815413850779,0.0521033159208236
"690",2024-02-16,"Dartmouth",0,"Clarkson",9,0,2068.26443207364,1479.05681934339,2074.91548426349,1477.19857186484,0.967500005086469,0.00908022247864742,0.0234197724348832
"691",2024-02-16,"Cornell",2,"Brown",1,1,1675.98623269267,2045.90892352052,1666.42226304959,2059.31560393454,0.132040667703254,0.814906665368636,0.0530526669281095
"692",2024-02-17,"Connecticut",0,"Vermont",3,0,1407.21526403336,1924.61007199595,1538.10001996015,1799.08975421688,0.05525585163827,0.906022896880536,0.0387212514811941
"693",2024-02-17,"Boston College",1,"Northeastern",5,0,1890.2425995376,1567.25185456634,1907.43938523634,1556.55249995271,0.889658717086842,0.0686512314040872,0.0416900515090704
"694",2024-02-17,"Holy Cross",1,"New Hampshire",2,0,1588.06345343962,1317.65855432791,1598.25796027723,1310.8431386535,0.859254102639563,0.0940939871108852,0.0466519102495513
"695",2024-02-17,"Boston University",4,"Merrimack",0,0,1549.97713206635,1562.95643805708,1463.78475003809,1662.31130129373,0.55304393372961,0.362500454140514,0.0844556121298757
"696",2024-02-17,"Minnesota",0,"Wisconsin",4,0,2206.10424789167,1996.27906443398,2234.96373441187,1975.68959069232,0.814826280757484,0.13211009237196,0.0530636268705558
"697",2024-02-17,"St. Cloud State",0,"Minnesota-Duluth",0,1,1924.75562949635,1677.65221277451,1893.84624353962,1712.97393321747,0.843437621741471,0.107536439522705,0.0490259387358244
"698",2024-02-17,"St. Thomas",1,"Ohio State",4,0,2322.16391116721,1371.4931352227,2323.26230896856,1371.85908240487,0.99207161377922,-0.00264145703234126,0.0105698432531208
"699",2024-02-17,"Bemidji State",2,"Minnesota State",5,0,1657.20087871411,1410.66001894263,1678.94656192288,1395.71451768842,0.843036671320947,0.107878681166984,0.0490846475120696
"700",2024-02-17,"RIT",1,"Penn State",1,1,1672.46356830045,1280.75891215105,1634.66854025701,1321.79063160692,0.919944756038306,0.044092006045993,0.0359632379157013
"701",2024-02-17,"Robert Morris",6,"Lindenwood",3,0,1301.51158657809,1472.90306214864,1255.61861442042,1529.92553646899,0.331261777507095,0.588403946985298,0.0803342755076075
"702",2024-02-17,"Mercyhurst",4,"Syracuse",1,0,1347.7451739474,1678.50261741892,1325.27507523011,1708.95688299236,0.162192259334982,0.780176927485324,0.057630813179694
"703",2024-02-17,"Post",3,"Sacred Heart",4,0,1335.60766299091,1054.36117454001,1345.3061362398,1047.9645120355,0.866102368443646,0.0883126588318183,0.0455849727245358
"704",2024-02-17,"Saint Michael's",2,"Long Island",3,1,1721.64236541817,830.02830232998,1722.34728779785,830.195807991205,0.990267804565871,-0.00231259196523645,0.0120447873993656
"705",2024-02-17,"Stonehill",2,"Saint Anselm",1,0,1421.88602333346,1489.81401038009,1387.83310145051,1530.70880181022,0.470136429795524,0.435404359535436,0.0944592106690403
"706",2024-02-17,"Assumption",0,"Franklin Pierce",1,0,1353.26478708985,1311.87556414308,1380.05313240314,1290.55683086197,0.630158696249131,0.294327552478315,0.0755137512725535
"707",2024-02-17,"Princeton",3,"Rensselaer",3,1,1644.77623876472,1692.94520047213,1644.74850613189,1701.14001322068,0.500308140364773,0.408946525016102,0.0907453346191248
"708",2024-02-17,"Cornell",2,"Yale",1,0,1863.02203169487,2059.31560393454,1841.25870667087,2086.60646438609,0.300465609454463,0.623220945831204,0.0763134447143334
"709",2024-02-17,"Dartmouth",0,"St. Lawrence",5,0,2055.2615358871,1477.19857186484,2061.03993720329,1475.48231394937,0.965864492153793,0.0101386754456585,0.0239968324005481
"710",2024-02-17,"Quinnipiac",6,"Union",1,0,1267.08328208731,1817.8893441383,1259.57427084443,1831.49796089704,0.0443589668097581,0.919608033654215,0.0360329995360268
"711",2024-02-17,"Harvard",0,"Clarkson",3,0,2074.91548426349,1386.71976709974,2077.86558511633,1386.38187302429,0.978705766778905,0.00243896585425709,0.0188552673668378
"712",2024-02-17,"Colgate",6,"Brown",0,0,1666.42226304959,2017.30253931434,1640.08272782266,2053.5979756927,0.146128335669163,0.798637612066383,0.0552340522644547
"713",2024-02-23,"Robert Morris",5,"Mercyhurst",0,0,1708.95688299236,1529.92553646899,1575.57791066729,1672.8913726987,0.787927093876623,0.15543916780543,0.0566337383179469
"714",2024-02-23,"RIT",1,"Penn State",2,0,1634.66854025701,1321.79063160692,1643.04576051026,1316.49925750603,0.884343656764157,0.0730529890226029,0.0426033542132402
"715",2024-02-23,"Post",1,"Saint Anselm",2,0,1387.83310145051,1047.9645120355,1395.22061227336,1043.48930116884,0.898007637192838,0.0617849965024668,0.0402073663046952
"716",2024-02-23,"Franklin Pierce",3,"Sacred Heart",1,0,1345.3061362398,1380.05313240314,1285.88301973562,1449.55471514508,0.520609493929253,0.391092457831259,0.088298048239488
"717",2024-02-23,"Assumption",2,"Stonehill",3,0,1530.70880181022,1290.55683086197,1542.41248452823,1282.45708126472,0.838418341092203,0.111825568771373,0.0497560901364233
"718",2024-02-23,"Saint Michael's",2,"Long Island",3,0,1722.34728779785,830.195807991205,1723.05086541851,830.363622747827,0.990286370379722,-0.00231685935251554,0.0120304889727931
"719",2024-02-23,"St. Thomas",3,"Minnesota State",2,0,1678.94656192288,1371.85908240487,1615.12014885179,1438.80984042609,0.881190814434064,0.075674314926785,0.0431348706391515
"720",2024-02-23,"Minnesota-Duluth",1,"Minnesota",1,1,1975.68959069232,1893.84624353962,1959.24728962773,1916.53755184392,0.682692234050948,0.24787435217444,0.069433413774612
"721",2024-02-23,"St. Cloud State",5,"Bemidji State",1,0,1395.71451768842,1712.97393321747,1368.64994085281,1749.27935750681,0.173656878782966,0.767050240494392,0.0592928807226413
"722",2024-02-23,"Ohio State",3,"Wisconsin",1,0,2234.96373441187,2323.26230896856,2184.68810857572,2384.40234681792,0.440467778590776,0.464348455010231,0.0951837663989926
"723",2024-02-23,"Vermont",2,"Northeastern",0,0,1907.43938523634,1538.10001996015,1803.44225146796,1646.40471280852,0.9111251372595,0.0511360788357036,0.037738783904796
"724",2024-02-23,"Boston College",1,"New Hampshire",3,0,1598.25796027723,1556.55249995271,1640.42328751615,1523.00078520374,0.630587034699305,0.293948588756635,0.0754643765440606
"725",2024-02-23,"Connecticut",4,"Boston University",0,0,1662.31130129373,1799.08975421688,1603.72901286164,1871.11329216121,0.375886806687163,0.53786889503996,0.0862442982728777
"726",2024-02-23,"Maine",3,"Holy Cross",2,1,1310.8431386535,1559.39531562207,1293.41651634096,1581.78135058638,0.240592863824538,0.690937224371676,0.0684699118037858
"727",2024-02-23,"Merrimack",1,"Providence",4,0,1629.22319261336,1463.78475003809,1660.38414329673,1440.69797049266,0.77507597728205,0.166643546268021,0.058280476449929
"728",2024-02-24,"RIT",0,"Penn State",4,0,1643.04576051026,1316.49925750603,1659.96009943815,1306.03299904606,0.891471005708494,0.0671555955865461,0.0413733987049599
"729",2024-02-24,"Robert Morris",2,"Mercyhurst",5,0,1575.57791066729,1672.8913726987,1654.77091130026,1606.64644555947,0.42837404242052,0.478164984380956,0.0934609731985241
"730",2024-02-24,"Assumption",1,"Stonehill",3,0,1542.41248452823,1282.45708126472,1559.26545411615,1271.04896732747,0.852350120886766,0.0999471716220343,0.0477027074911993
"731",2024-02-24,"Rensselaer",0,"Brown",1,1,1640.08272782266,1644.74850613189,1671.5737938488,1619.27136645754,0.565232686849218,0.35173872976513,0.0830285833856514
"732",2024-02-24,"Dartmouth",1,"Princeton",5,0,1701.14001322068,1475.48231394937,1728.02553064358,1456.59378175896,0.827492036233066,0.121196188098635,0.0513117756682988
"733",2024-02-24,"Union",2,"Yale",5,0,1841.25870667087,1259.57427084443,1845.91284242557,1258.21846670237,0.966405808768169,0.00978638054881837,0.0238078106830129
"734",2024-02-24,"Harvard",0,"Quinnipiac",9,0,1831.49796089704,1386.38187302429,1844.2735528358,1380.16372938187,0.937572783797963,0.0303846114842555,0.0320426047177812
"735",2024-02-24,"Post",2,"Saint Anselm",1,0,1395.22061227336,1043.48930116884,1329.7780723023,1111.77085850823,0.903503147380454,0.0573012295754555,0.0391956230440909
"736",2024-02-24,"Franklin Pierce",2,"Sacred Heart",0,0,1285.88301973562,1449.55471514508,1246.95484023314,1497.79906195667,0.341052119488754,0.577328378985873,0.0816195015253729
"737",2024-02-24,"Saint Michael's",0,"Long Island",3,0,1723.05086541851,830.363622747827,1724.39403244719,830.68518591432,0.990304835871567,-0.00232108710996985,0.0120162512384024
"738",2024-02-24,"New Hampshire",6,"Boston College",4,0,1523.00078520374,1640.42328751615,1477.17382459742,1696.49084486429,0.401492755229219,0.508788761444149,0.0897184833266325
"739",2024-02-24,"Boston University",0,"Connecticut",1,0,1871.11329216121,1603.72901286164,1881.45010810854,1596.79312411242,0.857289375589153,0.0957572447153952,0.0469533796954523
"740",2024-02-24,"Maine",5,"Holy Cross",2,0,1293.41651634096,1581.78135058638,1265.6984699758,1618.22779898436,0.20007266638564,0.736924528691324,0.0630028049230367
"741",2024-02-24,"Providence",3,"Merrimack",0,0,1440.69797049266,1660.38414329673,1402.90471997123,1708.24998489877,0.272796874050512,0.654497779823735,0.0727053461257529
"742",2024-02-24,"Vermont",1,"Northeastern",1,1,1803.44225146796,1646.40471280852,1779.42760166351,1675.75821418748,0.766829442271652,0.173849984678219,0.0593205730501291
"743",2024-02-24,"Minnesota-Duluth",2,"Minnesota",4,0,1959.24728962773,1916.53755184392,2001.2575514214,1883.12302762806,0.631945572381784,0.292746654253312,0.0753077733649032
"744",2024-02-24,"Minnesota State",4,"St. Thomas",5,1,1438.80984042609,1615.12014885179,1487.69563762281,1571.99450825795,0.325080113807181,0.595394861302187,0.079525024890632
"745",2024-02-24,"St. Cloud State",6,"Bemidji State",2,0,1368.64994085281,1749.27935750681,1349.23331629019,1776.77874174182,0.124584634687811,0.82355322738976,0.0518621379224292
"746",2024-02-24,"Ohio State",2,"Wisconsin",4,0,2184.68810857572,2384.40234681792,2265.00502929192,2312.73458088947,0.296338632035867,0.627885603213517,0.0757757647506161
"747",2024-02-25,"Robert Morris",1,"Mercyhurst",6,0,1654.77091130026,1606.64644555947,1715.84242759462,1558.18084081668,0.639224223176791,0.286307222437545,0.074468554385664
"748",2024-02-25,"Post",1,"Saint Anselm",6,0,1329.7780723023,1111.77085850823,1359.99959908874,1090.37742551074,0.821468411712425,0.126380232175349,0.0521513561122262
"749",2024-02-28,"Merrimack",2,"Maine",1,1,1618.22779898436,1402.90471997123,1558.88336526045,1466.04813845107,0.819312371933743,0.128238644800117,0.0524489832661396
"750",2024-02-28,"Holy Cross",4,"Boston University",2,0,1596.79312411242,1265.6984699758,1494.7795409287,1372.38862457968,0.893747131412299,0.0652811453997456,0.0409717231879559
"751",2024-03-01,"Quinnipiac",2,"Cornell",3,1,2086.60646438609,1844.2735528358,2098.1949822229,1836.27229575383,0.840008313496704,0.110465775927324,0.0495259105759717
"752",2024-03-01,"Brown",1,"Colgate",5,0,2053.5979756927,1671.5737938488,2066.65190232611,1664.24297090662,0.916240916353949,0.0470374186443661,0.0367216650016848
"753",2024-03-01,"St. Cloud State",0,"Minnesota-Duluth",5,0,1883.12302762806,1776.77874174182,1931.85490132505,1739.21489640924,0.712119812052185,0.221905829470623,0.0659743584771921
"754",2024-03-01,"St. Thomas",2,"Wisconsin",4,0,2265.00502929192,1487.69563762281,2266.70444411684,1487.76542447945,0.985111324615361,-0.000611406843914405,0.0155000822285532
"755",2024-03-01,"Bemidji State",1,"Ohio State",10,0,2312.73458088947,1349.23331629019,2314.28839756099,1349.78201720998,0.992407361650549,-0.00268119638715905,0.0102738347366096
"756",2024-03-01,"Minnesota State",5,"Minnesota",4,0,2001.2575514214,1571.99450825795,1933.69270184155,1641.96127889346,0.932803865416531,0.0340350862118152,0.0331610483716535
"757",2024-03-01,"Providence",1,"Boston College",2,1,1477.17382459742,1708.24998489877,1530.78645896032,1659.78045863532,0.259821151384746,0.669172827803375,0.0710060208118793
"758",2024-03-01,"Yale",1,"St. Lawrence",4,0,2061.03993720329,1845.91284242557,2086.09431312789,1828.12776255053,0.819154072771761,0.128375149734686,0.0524707774935529
"759",2024-03-01,"Princeton",2,"Clarkson",3,1,2077.86558511633,1728.02553064358,2084.91706209346,1723.82463470876,0.902646938133215,0.0579977901317491,0.0393552717350361
"760",2024-03-02,"Holy Cross",2,"Connecticut",4,0,1881.45010810854,1372.38862457968,1886.76066007478,1370.2615502219,0.953473935157271,0.0186354262464924,0.0278906385962363
"761",2024-03-02,"Brown",1,"Colgate",5,0,2066.65190232611,1664.24297090662,2078.52034684151,1657.85146261029,0.923847431900667,0.0410104095917052,0.0351421585076281
"762",2024-03-02,"Mercyhurst",0,"Penn State",1,0,1659.96009943815,1715.84242759462,1697.00451395679,1685.47473878555,0.488562865603148,0.419257908232158,0.0921792261646941
"763",2024-03-02,"Stonehill",3,"Saint Anselm",2,1,1359.99959908874,1559.26545411615,1338.49612588319,1586.26260809988,0.296878081587588,0.627275872767125,0.0758460456452865
"764",2024-03-02,"St. Cloud State",0,"Minnesota-Duluth",2,0,1931.85490132505,1739.21489640924,1954.66155218664,1722.68933220942,0.800189561541457,0.144781460837009,0.0550289776215343
"765",2024-03-02,"Minnesota State",1,"Minnesota",7,0,1933.69270184155,1641.96127889346,1956.68717962377,1627.00146289904,0.872429610509514,0.0829951247942072,0.044575264696279
"766",2024-03-02,"Bemidji State",0,"Ohio State",8,0,2314.28839756099,1349.78201720998,2315.78335341379,1350.31225126681,0.992432914220065,-0.00268390975155405,0.0102509955314886
"767",2024-03-02,"Yale",1,"St. Lawrence",3,0,2086.09431312789,1828.12776255053,2103.10120216579,1816.58884614509,0.851001623337809,0.101093139904704,0.0479052367574878
"768",2024-03-02,"Princeton",3,"Clarkson",6,0,2084.91706209346,1723.82463470876,2097.71361266964,1716.35002758128,0.907632740035657,0.0539527410582583,0.0384145189060851
"769",2024-03-02,"Quinnipiac",0,"Cornell",5,0,2098.1949822229,1836.27229575383,2122.96495879536,1819.54357670035,0.85367306918093,0.0988237557863494,0.0475031750327209
"770",2024-03-02,"St. Thomas",1,"Wisconsin",9,0,2266.70444411684,1487.76542447945,2269.62729478302,1487.89380343637,0.985205274342114,-0.000649821583391264,0.0154445472412777
"771",2024-03-02,"Vermont",0,"New Hampshire",3,0,1696.49084486429,1675.75821418748,1751.68041306465,1631.48611979697,0.601634115151902,0.319562059118265,0.0788038257298324
"772",2024-03-02,"Franklin Pierce",4,"Long Island",3,1,1724.39403244719,1497.79906195667,1664.4045677593,1561.4977549435,0.828217703333974,0.120572495763916,0.0512098009021099
"773",2024-03-02,"Merrimack",1,"Northeastern",4,0,1779.42760166351,1466.04813845107,1795.41331093003,1455.95835618374,0.884612954503191,0.0728294344730836,0.0425576110237256
"774",2024-03-03,"Minnesota State",0,"Minnesota",3,0,1956.68717962377,1627.00146289904,1971.5044338903,1617.87761017744,0.893047023207752,0.065857222319114,0.0410957544731343
"775",2024-03-06,"New Hampshire",1,"Northeastern",4,0,1795.41331093003,1751.68041306465,1846.21216114002,1711.29263275407,0.633326920774228,0.291524546487922,0.0751485327378505
"776",2024-03-06,"Boston College",1,"Connecticut",2,1,1886.76066007478,1530.78645896032,1893.61294199068,1526.74741568078,0.905397035620917,0.0557632438638419,0.0388397205152406
